index,City,Date,Card Type,Exp Type,Gender,Amount
422,"Greater Mumbai, India",2020-02-16,Gold,Bills,F,295055.0
423,"Greater Mumbai, India",2019-01-12,Platinum,Bills,F,64764.0
424,"Bengaluru, India",2020-02-03,Platinum,Bills,F,174520.0
425,"Delhi, India",,Signature,Bills,F,
426,"Greater Mumbai, India",2020-09-27,Signature,Bills,F,269809.0
427,"Delhi, India",2020-06-29,Silver,Bills,F,81145.0
428,,2020-07-13,Silver,Bills,F,25948.0
429,"Greater Mumbai, India",2020-01-23,Silver,Bills,F,120188.0
430,"Greater Mumbai, India",2020-12-05,Signature,Bills,F,8259.0
431,"Delhi, India",2020-04-15,Signature,Bills,F,285830.0
432,"Bengaluru, India",2020-04-27,Gold,Bills,F,67039.0
433,"Ahmedabad, India",2020-07-25,Gold,Bills,F,14370.0
434,"Ahmedabad, India",2020-10-10,Platinum,Bills,F,54304.0
435,,2020-10-18,Gold,Bills,F,188856.0
436,"Ahmedabad, India",2020-01-18,Gold,Bills,F,44635.0
437,"Greater Mumbai, India",,Platinum,Bills,F,227273.0
438,"Delhi, India",,Gold,Bills,F,234200.0
439,"Delhi, India",2019-12-12,Signature,Bills,F,79053.0
440,"Greater Mumbai, India",2020-03-01,Silver,Bills,F,49711.0
441,"Greater Mumbai, India",2019-10-29,Signature,Bills,F,203463.0
442,"Bengaluru, India",2019-07-29,Signature,Bills,F,196985.0
443,"Greater Mumbai, India",2019-04-18,Gold,Bills,F,246457.0
444,"Delhi, India",2020-11-05,Platinum,Bills,F,88344.0
445,"Bengaluru, India",2019-08-27,Signature,Bills,F,167457.0
446,"Bengaluru, India",2019-03-04,Gold,Bills,F,
447,"Delhi, India",2019-01-27,Platinum,Bills,F,102486.0
448,"Greater Mumbai, India",,Silver,Bills,F,159428.0
449,"Bengaluru, India",2020-01-28,Platinum,Bills,F,296987.0
450,"Ahmedabad, India",2019-02-06,Signature,Bills,F,89418.0
451,"Delhi, India",2020-02-26,Signature,Bills,F,
452,"Bengaluru, India",2020-01-24,Gold,Bills,F,66542.0
453,"Greater Mumbai, India",2019-11-27,Silver,Bills,F,194526.0
454,"Bengaluru, India",2020-07-16,Signature,Bills,F,178119.0
455,"Bengaluru, India",2019-05-16,Gold,Bills,F,258653.0
456,"Delhi, India",2019-11-02,Silver,Bills,F,97425.0
457,"Delhi, India",2019-05-23,Gold,Bills,F,223185.0
458,"Greater Mumbai, India",2020-01-28,Gold,Bills,F,224750.0
459,"Ahmedabad, India",2019-01-17,Signature,Bills,F,103363.0
460,"Greater Mumbai, India",2019-11-27,Platinum,Bills,F,49090.0
461,"Bengaluru, India",2019-11-20,Platinum,Bills,F,140584.0
462,"Delhi, India",2020-06-26,Platinum,Bills,F,61272.0
463,"Delhi, India",2020-01-02,Silver,Bills,F,25200.0
464,"Greater Mumbai, India",,Signature,Bills,F,249893.0
465,"Bengaluru, India",2019-05-25,Gold,Bills,F,91325.0
466,"Greater Mumbai, India",,Silver,Bills,F,81641.0
467,"Greater Mumbai, India",2019-04-14,Platinum,Bills,F,267700.0
468,"Greater Mumbai, India",2019-11-20,Silver,Food,F,193429.0
469,"Ahmedabad, India",,Gold,Food,F,97674.0
470,"Bengaluru, India",2020-03-08,Silver,Food,F,222579.0
471,"Bengaluru, India",2020-03-19,Platinum,Food,F,194846.0
472,,2019-02-22,Signature,Food,F,62690.0
473,"Greater Mumbai, India",2019-02-08,Signature,Food,F,225614.0
474,"Ahmedabad, India",2020-10-20,Signature,Food,F,13879.0
475,"Ahmedabad, India",2019-02-04,Gold,Food,F,279579.0
476,"Bengaluru, India",2020-09-10,Gold,Food,F,253183.0
477,"Bengaluru, India",2020-05-10,Signature,Food,F,183197.0
478,"Bengaluru, India",2019-08-27,Gold,Food,F,
479,,2019-07-21,Gold,Food,F,95981.0
480,"Bengaluru, India",2020-03-02,Gold,Food,F,157399.0
481,"Delhi, India",2020-02-20,Signature,Food,F,140041.0
482,"Ahmedabad, India",2020-01-05,Platinum,Food,F,288339.0
483,"Ahmedabad, India",2019-01-02,Platinum,Food,F,
484,"Bengaluru, India",2020-04-16,Platinum,Food,F,43954.0
485,"Bengaluru, India",2019-11-30,Platinum,Food,F,35543.0
486,"Greater Mumbai, India",2020-01-05,Signature,Food,F,12982.0
487,"Delhi, India",2019-04-02,Platinum,Food,F,213140.0
488,"Greater Mumbai, India",2019-10-22,Platinum,Food,F,95741.0
489,"Bengaluru, India",2019-12-07,Platinum,Food,F,129144.0
490,,2019-03-04,Gold,Food,F,115551.0
491,"Bengaluru, India",2020-04-26,Gold,Food,F,57961.0
492,"Ahmedabad, India",2019-01-04,Silver,Food,F,209527.0
493,"Ahmedabad, India",2019-07-08,Gold,Food,F,15892.0
494,"Bengaluru, India",2020-12-01,Signature,Food,F,
495,"Greater Mumbai, India",2020-06-17,Silver,Food,F,246215.0
496,"Greater Mumbai, India",2020-10-15,Signature,Food,F,149465.0
497,,2020-08-22,Gold,Food,F,
498,"Delhi, India",2020-02-23,Silver,Food,F,70009.0
499,"Greater Mumbai, India",2020-01-05,Gold,Food,F,233391.0
500,"Ahmedabad, India",2019-08-04,Silver,Food,F,35002.0
501,"Ahmedabad, India",2019-04-18,Silver,Food,F,156519.0
502,"Bengaluru, India",,Gold,Food,F,286786.0
503,"Bengaluru, India",,Signature,Food,F,173244.0
504,"Bengaluru, India",,Platinum,Food,F,195804.0
505,"Ahmedabad, India",2020-02-09,Platinum,Food,F,162827.0
506,"Bengaluru, India",2019-01-26,Signature,Food,F,
507,"Bengaluru, India",2020-07-17,Signature,Food,F,266125.0
508,"Greater Mumbai, India",2020-03-10,Signature,Food,F,156531.0
509,"Ahmedabad, India",2019-10-20,Signature,Food,F,288673.0
510,,2020-10-13,Signature,Food,F,67474.0
511,"Delhi, India",2020-09-28,Platinum,Food,F,220674.0
512,"Greater Mumbai, India",2020-04-24,Gold,Food,F,282988.0
513,"Bengaluru, India",2019-08-24,Signature,Food,F,206308.0
514,"Bengaluru, India",2020-11-27,Platinum,Food,F,243074.0
515,"Ahmedabad, India",2020-04-04,Signature,Food,F,247181.0
516,"Greater Mumbai, India",2019-08-08,Signature,Food,F,111842.0
517,"Delhi, India",2019-03-23,Gold,Food,F,277079.0
518,"Delhi, India",2020-01-28,Silver,Food,F,218638.0
519,"Ahmedabad, India",2020-11-14,Gold,Food,F,152216.0
520,"Delhi, India",2019-04-14,Signature,Food,F,42620.0
521,"Ahmedabad, India",2019-01-12,Gold,Food,F,101639.0
522,"Greater Mumbai, India",,Silver,Food,F,102966.0
523,"Bengaluru, India",2019-03-10,Platinum,Food,F,127650.0
524,"Greater Mumbai, India",2019-06-24,Platinum,Food,F,277737.0
525,"Bengaluru, India",2019-03-19,Signature,Food,F,251805.0
526,"Ahmedabad, India",2020-02-19,Signature,Food,F,288284.0
527,"Bengaluru, India",2020-10-22,Gold,Food,F,125290.0
528,"Bengaluru, India",2019-08-20,Silver,Food,F,166602.0
529,,2019-04-14,Silver,Food,F,219097.0
530,"Bengaluru, India",2019-03-26,Gold,Food,F,34082.0
531,,2019-05-08,Silver,Food,F,20573.0
532,"Bengaluru, India",,Platinum,Food,F,245056.0
533,"Ahmedabad, India",2020-12-20,Signature,Food,F,131847.0
534,"Delhi, India",,Platinum,Food,F,276873.0
535,"Bengaluru, India",2019-05-06,Silver,Food,F,138342.0
536,,2020-01-09,Signature,Food,F,137292.0
537,"Ahmedabad, India",,Signature,Food,F,147750.0
538,"Bengaluru, India",,Signature,Food,F,2397.0
539,"Bengaluru, India",2019-07-16,Gold,Food,F,31051.0
540,"Delhi, India",,Signature,Food,F,55137.0
541,"Greater Mumbai, India",2019-11-08,Gold,Food,F,136040.0
542,"Ahmedabad, India",,Platinum,Food,F,181721.0
543,"Delhi, India",2020-03-12,Signature,Food,F,81753.0
544,"Ahmedabad, India",2020-11-28,Platinum,Food,F,266386.0
545,"Ahmedabad, India",2019-05-03,Silver,Food,F,259008.0
546,"Greater Mumbai, India",2020-03-10,Silver,Food,F,250995.0
547,"Delhi, India",,Signature,Food,F,232155.0
548,"Greater Mumbai, India",2019-02-13,Silver,Food,F,48012.0
549,"Delhi, India",2019-01-01,Signature,Food,F,296543.0
550,"Greater Mumbai, India",2019-12-25,Signature,Food,F,246893.0
551,,2020-03-19,Platinum,Food,F,95807.0
552,"Ahmedabad, India",2020-08-22,Platinum,Food,F,165278.0
553,"Ahmedabad, India",2019-08-15,Silver,Food,F,191618.0
554,"Greater Mumbai, India",,Silver,Food,F,159718.0
555,"Ahmedabad, India",2020-11-28,Gold,Food,F,213552.0
556,"Greater Mumbai, India",,Gold,Food,F,249061.0
557,"Delhi, India",2019-02-24,Silver,Food,F,279377.0
558,"Delhi, India",2019-12-19,Silver,Food,F,233694.0
559,,2020-06-21,Silver,Food,F,102362.0
560,"Bengaluru, India",2019-09-10,Silver,Food,F,108296.0
561,"Bengaluru, India",,Gold,Food,F,258275.0
562,"Bengaluru, India",2019-10-21,Silver,Food,F,194260.0
563,"Bengaluru, India",2020-04-12,Gold,Food,F,
564,"Ahmedabad, India",2020-01-29,Silver,Food,F,128266.0
565,"Bengaluru, India",2019-01-19,Signature,Food,F,268543.0
566,"Ahmedabad, India",2020-03-17,Signature,Food,F,30653.0
567,"Greater Mumbai, India",2019-01-01,Signature,Food,F,189981.0
568,"Delhi, India",2020-04-28,Gold,Food,F,230325.0
569,"Greater Mumbai, India",,Signature,Food,F,176871.0
570,"Greater Mumbai, India",,Platinum,Food,F,171241.0
571,"Greater Mumbai, India",,Silver,Food,F,91846.0
572,"Delhi, India",2020-11-13,Silver,Food,F,162813.0
573,"Delhi, India",2020-11-04,Silver,Food,F,28569.0
574,"Bengaluru, India",2020-11-16,Silver,Food,F,231827.0
575,"Delhi, India",2020-03-04,Silver,Food,F,281283.0
576,"Bengaluru, India",2020-10-15,Silver,Food,F,291358.0
577,"Delhi, India",,Signature,Food,F,288888.0
578,,2020-11-22,Gold,Food,F,283575.0
579,"Greater Mumbai, India",2020-07-24,Silver,Food,F,132827.0
580,"Delhi, India",2019-08-31,Silver,Food,F,
581,"Ahmedabad, India",2020-01-12,Signature,Food,F,190220.0
582,"Ahmedabad, India",2019-02-05,Signature,Food,F,265508.0
583,"Greater Mumbai, India",2019-12-10,Platinum,Food,F,298838.0
584,"Greater Mumbai, India",2020-01-12,Silver,Food,F,
585,"Ahmedabad, India",2020-10-19,Platinum,Food,F,196647.0
586,"Delhi, India",2019-01-05,Gold,Food,F,136602.0
587,"Greater Mumbai, India",2020-02-24,Gold,Food,F,236980.0
588,"Greater Mumbai, India",2019-03-23,Signature,Food,F,59121.0
589,"Bengaluru, India",2020-01-07,Silver,Food,F,193944.0
590,"Greater Mumbai, India",2019-08-13,Platinum,Food,F,109857.0
591,"Bengaluru, India",2020-10-30,Signature,Food,F,
592,"Ahmedabad, India",2019-08-02,Gold,Food,F,207196.0
593,"Ahmedabad, India",2020-08-26,Platinum,Food,F,8056.0
594,"Ahmedabad, India",2019-01-05,Platinum,Food,F,178478.0
595,"Bengaluru, India",2020-08-02,Platinum,Food,F,
596,,2020-04-29,Platinum,Food,F,192382.0
597,"Greater Mumbai, India",2020-10-25,Gold,Food,F,19158.0
598,"Greater Mumbai, India",2020-12-15,Platinum,Food,F,9552.0
599,"Delhi, India",2019-03-15,Platinum,Food,F,276862.0
600,"Bengaluru, India",2019-11-09,Silver,Food,F,147958.0
601,"Greater Mumbai, India",2020-09-20,Gold,Food,F,151436.0
602,"Ahmedabad, India",2019-11-26,Signature,Food,F,271595.0
603,"Bengaluru, India",2020-12-27,Platinum,Food,F,8115.0
604,"Greater Mumbai, India",2020-07-27,Silver,Food,F,73172.0
605,"Delhi, India",2020-09-03,Signature,Food,F,196816.0
606,"Ahmedabad, India",2020-02-16,Signature,Food,F,
607,"Bengaluru, India",2020-10-17,Signature,Food,F,
608,"Ahmedabad, India",2019-02-07,Gold,Food,F,54746.0
609,"Bengaluru, India",2019-11-11,Platinum,Food,F,108079.0
610,"Ahmedabad, India",2019-03-11,Platinum,Food,F,240804.0
611,"Ahmedabad, India",2019-03-07,Silver,Food,F,11289.0
612,"Bengaluru, India",2019-11-22,Silver,Food,F,127020.0
613,,2020-04-04,Signature,Food,F,114777.0
614,"Delhi, India",2020-01-17,Platinum,Food,F,88003.0
615,"Delhi, India",2019-12-23,Silver,Food,F,153154.0
616,"Bengaluru, India",2020-10-16,Gold,Food,F,114863.0
617,"Bengaluru, India",2020-07-18,Gold,Food,F,126912.0
618,"Bengaluru, India",2020-12-04,Platinum,Food,F,12621.0
619,"Bengaluru, India",2020-09-01,Silver,Food,F,248699.0
620,,2020-04-12,Gold,Food,F,232388.0
621,"Delhi, India",2019-11-09,Silver,Food,F,168039.0
622,"Delhi, India",,Silver,Food,F,122944.0
623,"Bengaluru, India",2020-05-19,Platinum,Food,F,171746.0
624,"Greater Mumbai, India",2019-08-11,Platinum,Food,F,
625,"Ahmedabad, India",2020-09-20,Signature,Food,F,252614.0
626,"Greater Mumbai, India",2020-04-28,Platinum,Food,F,233161.0
627,"Greater Mumbai, India",2020-11-17,Gold,Food,F,85459.0
628,"Ahmedabad, India",2020-03-11,Signature,Food,F,156075.0
629,,,Signature,Food,F,161329.0
630,"Greater Mumbai, India",2020-01-14,Gold,Food,F,183105.0
631,"Delhi, India",2019-11-01,Signature,Food,F,
632,"Delhi, India",2020-04-04,Gold,Food,F,221345.0
633,"Ahmedabad, India",2020-06-04,Platinum,Food,F,
634,"Ahmedabad, India",2019-12-28,Gold,Food,F,21571.0
635,"Greater Mumbai, India",2020-10-16,Silver,Food,F,152307.0
636,"Greater Mumbai, India",,Platinum,Food,F,193060.0
637,"Bengaluru, India",2019-01-08,Silver,Food,F,
638,"Ahmedabad, India",2020-05-08,Gold,Food,F,194361.0
639,"Ahmedabad, India",2019-09-05,Silver,Food,F,286369.0
640,"Greater Mumbai, India",2019-12-05,Silver,Food,F,294814.0
641,"Bengaluru, India",2020-10-01,Gold,Food,F,276647.0
642,"Greater Mumbai, India",2020-12-20,Signature,Food,F,269712.0
643,"Bengaluru, India",2019-12-30,Silver,Food,F,167306.0
644,"Greater Mumbai, India",2019-11-19,Silver,Food,F,102247.0
645,"Bengaluru, India",2019-10-15,Platinum,Food,F,169677.0
646,"Greater Mumbai, India",2020-07-09,Signature,Food,F,253586.0
647,"Delhi, India",2019-04-27,Gold,Food,F,
648,"Ahmedabad, India",2019-10-13,Signature,Food,F,155529.0
649,"Delhi, India",,Platinum,Food,F,
650,,2020-01-04,Signature,Food,F,25392.0
651,"Ahmedabad, India",2019-03-09,Platinum,Food,F,157972.0
652,"Greater Mumbai, India",2020-06-15,Silver,Food,F,
653,"Delhi, India",2020-02-22,Silver,Food,F,24981.0
654,,,Silver,Food,F,223418.0
655,"Bengaluru, India",2019-08-06,Signature,Food,F,23309.0
656,"Bengaluru, India",2019-03-04,Signature,Food,F,85771.0
657,"Delhi, India",,Silver,Food,F,189297.0
658,"Greater Mumbai, India",2020-03-15,Gold,Food,F,125003.0
659,"Ahmedabad, India",2020-02-20,Silver,Food,F,226929.0
660,"Greater Mumbai, India",2020-02-13,Silver,Food,F,176275.0
661,"Bengaluru, India",2019-02-06,Platinum,Food,F,253338.0
662,"Ahmedabad, India",2020-07-13,Signature,Food,F,213508.0
663,"Delhi, India",2019-01-04,Platinum,Food,F,147766.0
664,"Bengaluru, India",2019-07-25,Signature,Food,F,275085.0
665,"Ahmedabad, India",2019-11-10,Platinum,Food,F,40010.0
666,"Ahmedabad, India",2019-11-22,Signature,Food,F,66775.0
667,"Ahmedabad, India",,Platinum,Food,F,292554.0
668,"Delhi, India",2019-11-01,Platinum,Food,F,263104.0
669,"Delhi, India",2020-11-29,Platinum,Food,F,154806.0
670,"Bengaluru, India",2019-01-29,Gold,Food,F,129650.0
671,,2019-01-16,Signature,Food,F,249446.0
672,"Bengaluru, India",2020-08-09,Signature,Food,F,135794.0
673,"Ahmedabad, India",,Platinum,Food,F,16468.0
674,"Greater Mumbai, India",2020-01-17,Gold,Food,F,185621.0
675,"Delhi, India",,Platinum,Food,F,279320.0
676,"Greater Mumbai, India",2019-12-29,Platinum,Food,F,271787.0
677,"Ahmedabad, India",2020-10-29,Silver,Food,F,64241.0
678,"Bengaluru, India",2020-03-31,Platinum,Food,F,297737.0
679,"Bengaluru, India",2020-06-29,Gold,Food,F,192039.0
680,"Delhi, India",2019-04-12,Gold,Food,F,39866.0
681,,2019-08-22,Gold,Food,F,112782.0
682,"Delhi, India",2020-10-17,Gold,Food,F,113433.0
683,"Greater Mumbai, India",2020-05-16,Gold,Food,F,95081.0
684,"Bengaluru, India",2020-11-13,Signature,Food,F,148769.0
685,"Ahmedabad, India",2020-12-30,Gold,Food,F,161873.0
686,"Bengaluru, India",2020-02-23,Gold,Food,F,225071.0
687,"Delhi, India",2020-03-09,Gold,Food,F,260239.0
688,"Greater Mumbai, India",2020-03-30,Gold,Food,F,161682.0
689,"Greater Mumbai, India",,Signature,Food,F,59926.0
690,"Bengaluru, India",2020-05-02,Platinum,Food,F,22964.0
691,"Greater Mumbai, India",2019-10-14,Platinum,Food,F,48570.0
692,"Bengaluru, India",2020-10-17,Silver,Food,F,52970.0
693,"Bengaluru, India",2019-02-20,Platinum,Food,F,13160.0
694,"Ahmedabad, India",2019-05-06,Gold,Food,F,
695,"Bengaluru, India",2020-04-27,Silver,Food,F,158649.0
696,"Delhi, India",2020-10-22,Platinum,Food,F,120780.0
697,"Bengaluru, India",2019-03-06,Signature,Food,F,72366.0
698,"Greater Mumbai, India",2019-01-24,Silver,Food,F,281805.0
699,"Bengaluru, India",2020-06-01,Platinum,Food,F,197325.0
700,"Bengaluru, India",2020-12-31,Platinum,Food,F,167243.0
701,"Delhi, India",2020-09-30,Signature,Food,F,34451.0
702,"Ahmedabad, India",2019-09-20,Gold,Food,F,30120.0
703,"Delhi, India",2019-11-19,Silver,Food,F,189018.0
704,"Bengaluru, India",2019-11-02,Silver,Food,F,237971.0
705,"Bengaluru, India",2019-04-19,Gold,Food,F,71741.0
706,"Ahmedabad, India",2019-12-30,Signature,Food,F,231370.0
707,"Greater Mumbai, India",2019-05-01,Gold,Food,F,166896.0
708,"Delhi, India",2019-07-09,Signature,Food,F,116086.0
709,"Delhi, India",2019-03-25,Signature,Food,F,35506.0
710,"Ahmedabad, India",2020-02-06,Signature,Food,F,247122.0
711,"Bengaluru, India",2019-10-19,Platinum,Food,F,230876.0
712,"Bengaluru, India",2020-04-04,Signature,Food,F,20358.0
713,"Delhi, India",2020-05-24,Platinum,Food,F,162487.0
714,"Bengaluru, India",,Signature,Food,F,245076.0
715,"Greater Mumbai, India",2020-08-13,Silver,Food,F,217488.0
716,"Ahmedabad, India",,Gold,Food,F,23818.0
717,"Bengaluru, India",2019-03-07,Platinum,Food,F,298295.0
718,"Delhi, India",2019-03-26,Signature,Food,F,
719,"Delhi, India",2020-05-22,Platinum,Food,F,127526.0
720,"Greater Mumbai, India",2019-12-26,Platinum,Food,F,158856.0
721,"Ahmedabad, India",2020-09-01,Silver,Food,F,233893.0
722,"Delhi, India",2020-03-14,Gold,Food,F,61388.0
723,"Delhi, India",2019-01-30,Signature,Food,F,149081.0
724,"Ahmedabad, India",2019-04-05,Gold,Food,F,103225.0
725,"Ahmedabad, India",2020-01-10,Gold,Food,F,254211.0
726,"Delhi, India",2020-08-20,Silver,Food,F,64034.0
727,"Bengaluru, India",2020-06-04,Signature,Food,F,27479.0
728,"Greater Mumbai, India",2019-03-15,Platinum,Food,F,175112.0
729,"Greater Mumbai, India",2020-01-13,Platinum,Food,F,9001.0
730,,2020-03-03,Platinum,Food,F,115150.0
731,"Bengaluru, India",2020-03-28,Gold,Food,F,
732,"Greater Mumbai, India",2020-01-16,Gold,Food,F,56905.0
733,"Ahmedabad, India",2019-11-07,Signature,Food,F,83916.0
734,"Delhi, India",2019-05-06,Signature,Food,F,123754.0
735,"Greater Mumbai, India",2020-11-16,Platinum,Food,F,81289.0
736,"Delhi, India",2019-04-09,Gold,Food,F,70494.0
737,"Ahmedabad, India",2019-08-23,Gold,Food,F,268849.0
738,"Delhi, India",2019-08-23,Gold,Food,F,154645.0
739,"Ahmedabad, India",2020-04-04,Gold,Food,F,187546.0
740,"Ahmedabad, India",2019-01-01,Silver,Food,F,209232.0
741,"Bengaluru, India",2019-03-12,Platinum,Food,F,9999.0
742,"Delhi, India",2019-02-19,Platinum,Food,F,106503.0
743,"Ahmedabad, India",2020-02-05,Platinum,Food,F,183105.0
744,"Bengaluru, India",2019-12-28,Platinum,Food,F,14531.0
745,"Ahmedabad, India",,Signature,Food,F,75187.0
746,"Delhi, India",2019-05-10,Platinum,Food,F,241709.0
747,"Bengaluru, India",2019-10-06,Gold,Food,F,41266.0
748,"Ahmedabad, India",,Signature,Food,F,151734.0
749,"Delhi, India",,Silver,Food,F,49249.0
750,"Ahmedabad, India",2020-05-13,Silver,Food,F,7448.0
751,"Bengaluru, India",,Silver,Food,F,38146.0
752,"Greater Mumbai, India",2019-09-16,Silver,Food,F,130542.0
753,"Delhi, India",2020-09-02,Silver,Food,F,
754,"Bengaluru, India",2020-08-01,Silver,Food,F,205047.0
755,,2019-02-23,Silver,Food,F,173596.0
756,"Greater Mumbai, India",2019-02-01,Silver,Food,F,222368.0
757,"Bengaluru, India",2019-04-29,Silver,Food,F,283399.0
758,"Bengaluru, India",2019-01-10,Silver,Bills,F,291839.0
759,"Delhi, India",2019-04-06,Silver,Food,F,222487.0
760,"Ahmedabad, India",2019-12-11,Silver,Entertainment,F,236449.0
761,"Greater Mumbai, India",2020-10-15,Silver,Food,F,152705.0
762,"Ahmedabad, India",2019-02-26,Silver,Grocery,F,36575.0
763,"Bengaluru, India",2019-05-06,Silver,Fuel,F,194493.0
764,"Delhi, India",2019-11-03,Silver,Food,F,58116.0
765,"Delhi, India",2019-04-12,Silver,Entertainment,F,179481.0
766,"Greater Mumbai, India",2020-02-22,Silver,Food,F,205735.0
767,"Greater Mumbai, India",2020-12-27,Silver,Fuel,F,
768,"Delhi, India",2020-05-25,Silver,Grocery,F,213000.0
769,"Ahmedabad, India",2019-10-28,Silver,Food,F,174245.0
770,"Delhi, India",2020-09-01,Silver,Food,F,191860.0
771,"Delhi, India",2019-03-17,Silver,Food,F,156171.0
772,"Greater Mumbai, India",2020-12-08,Silver,Grocery,F,183633.0
773,"Bengaluru, India",2020-05-03,Silver,Food,F,282970.0
774,"Greater Mumbai, India",2020-11-29,Silver,Food,F,67213.0
775,"Greater Mumbai, India",2019-12-27,Silver,Entertainment,F,299122.0
776,"Bengaluru, India",2019-10-22,Silver,Entertainment,F,132237.0
777,"Ahmedabad, India",2019-04-26,Silver,Entertainment,F,64149.0
778,"Bengaluru, India",2019-05-24,Silver,Bills,F,106831.0
779,"Bengaluru, India",,Silver,Bills,F,147225.0
780,"Bengaluru, India",2020-10-15,Silver,Grocery,F,53822.0
781,"Ahmedabad, India",2019-10-10,Silver,Food,F,74794.0
782,"Ahmedabad, India",2020-12-12,Silver,Food,F,
783,"Greater Mumbai, India",2020-12-18,Silver,Fuel,F,239856.0
784,"Greater Mumbai, India",,Silver,Bills,F,
785,"Greater Mumbai, India",2020-04-14,Silver,Fuel,F,10476.0
786,"Greater Mumbai, India",2019-11-30,Silver,Bills,F,210425.0
787,"Ahmedabad, India",2019-11-02,Silver,Grocery,F,171803.0
788,"Delhi, India",2019-06-15,Silver,Fuel,F,31365.0
789,"Ahmedabad, India",2019-12-04,Silver,Entertainment,F,231629.0
790,"Greater Mumbai, India",2019-12-13,Silver,Bills,F,79856.0
791,"Ahmedabad, India",2019-10-24,Silver,Food,F,129599.0
792,"Delhi, India",,Silver,Grocery,F,
793,"Greater Mumbai, India",2020-05-01,Silver,Grocery,F,230362.0
794,"Ahmedabad, India",2019-03-11,Silver,Grocery,F,285777.0
795,"Bengaluru, India",2020-07-03,Silver,Entertainment,F,213640.0
796,"Bengaluru, India",2020-12-07,Silver,Bills,F,214511.0
797,"Ahmedabad, India",,Silver,Fuel,F,36849.0
798,,2019-04-04,Silver,Grocery,F,160601.0
799,"Greater Mumbai, India",2019-10-16,Silver,Fuel,F,273374.0
800,"Bengaluru, India",2020-07-21,Silver,Food,F,49592.0
801,"Ahmedabad, India",,Silver,Entertainment,F,287849.0
802,"Ahmedabad, India",2020-04-10,Silver,Grocery,F,290413.0
803,"Ahmedabad, India",2020-03-11,Silver,Grocery,F,
804,"Bengaluru, India",2020-08-03,Silver,Fuel,F,251295.0
805,"Bengaluru, India",2020-04-22,Silver,Food,F,236861.0
806,"Delhi, India",2020-11-29,Silver,Bills,F,299032.0
807,"Delhi, India",2019-05-18,Silver,Bills,F,139246.0
