index,City,Date,Card Type,Exp Type,Gender,Amount
411,"Greater Mumbai, India",14-Aug-20,Signature,Bills,F,158467.0
412,"Greater Mumbai, India",09-May-20,Platinum,Bills,F,42078.0
413,"Greater Mumbai, India",02-Apr-19,Silver,Bills,F,167160.0
414,"Delhi, India",26-Nov-20,Signature,Bills,F,81624.0
415,"Delhi, India",16-Nov-19,Gold,Bills,F,176816.0
416,,27-Jun-20,,Bills,F,145970.0
417,"Ahmedabad, Ijdia",19-Nov-20,Platinum,Bills,F,257052.0
418,"Bengaluru, India",04-Apr-20,Platinum,Bills,F,
419,"Delhi, India",14-Apr-19,Silver,Bills,F,30107.0
420,"Dslhi, India",09-Dec-20,Platinum,Bills,F,128599.0
421,"Greater Mumbai, India",06-Jan-20,Platinum,Bills,F,13793.0
422,"Greater Mumbai,sIndia",16-Feb-19,Gold,Bills,F,291740.0
423,"Greater Mumbai, India",12-Jan-19,Platinum,Bills,F,63642.0
424,"Bkngaluru, India",03-Feb-19,Platinum,Bills,F,166086.0
425,"Delhi, India",05-Nov-19,Signature,Bills,F,77440.0
426,"Greater Mumbaw, India",27-Sep-19,Signature,Bills,F,277004.0
427,"Delhi, India",23-Apr-19,Silver,Bills,F,85056.0
428,"Ahmedabad, India",13-Jul-19,Silver,Bills,F,25846.0
429,"Greater Mumbai, India",23-Jan-19,Silver,Bills,F,131114.0
430,"Greater Mumbai, India",05-Dec-19,Signature,Bills,F,8757.0
431,"Delhi, India",15-Apr-19,Signature,Bills,F,263994.0
432,"Bengaluru, India",27-Apr-19,Gold,Bills,,70899.0
433,"Ahmedabad, India",22-May-19,Gold,Bills,F,13030.0
434,"Ahmedabad, India",13-Oct-20,Platinum,Bills,F,52685.0
435,"Greater Mumbai, India",18-Oct-19,Gold,Bills,F,199403.0
436,"Ahmedabad, India",18-Jan-20,,Bills,F,
437,"Greater Mumbai, India",22-Nov-19,Platinum,Bills,F,244020.0
438,"Delhi, India",26-Mar-20,Gold,,F,247096.0
439,"Delhi, India",12-Dec-20,Signature,Bills,F,
440,"Greater Mumbai, Indka",01-Mar-19,Silver,Bills,F,52643.0
441,"Greater Mumbai, India",29-Oct-19,Signature,Bills,F,200307.0
442,"Bengaluru, India",29-Jul-19,Signature,Bills,F,196171.0
443,"Greater Mumbai, India",18-Apr-20,Gold,Bills,F,263633.0
444,"Delhi, India",05-Nov-20,Platinum,Bills,F,97143.0
445,"Bengaluru, India",27-Aug-20,Signature,Bills,F,170678.0
446,"Bengaluru, India",04-Mar-20,Gold,Bills,F,246572.0
447,"Delhi, Indba",,Platinum,Bills,F,109106.0
448,"Greater Mumbai, India",18-Jan-19,Silver,Bills,,
449,"Bengaluru, India",28-Jan-19,Platinum,Bills,F,305653.0
450,"Ahmedabad, India",06-Feb-20,Signature,Bills,F,89164.0
451,"Delhi, India",26-Feb-20,Signature,Bills,F,81908.0
452,"Bengaluru, India",24-Jan-19,Gold,Bills,F,70604.0
453,"Greater Mumbai, India",27-Nov-19,Silver,Bills,F,175135.0
454,"Bengaluru, India",16-Jul-20,Signature,Bills,F,191553.0
455,"Bengaluru, India",27-Dec-19,Gold,Bills,F,269754.0
456,"Delhi, India",02-Nov-20,Silver,Bills,F,96792.0
457,"Dflhi, India",23-May-19,Gold,Bills,F,
458,"Greater Mumbai, India",28-Jan-20,Gold,Bills,F,215210.0
459,"Ahmedabad, India",17-Jan-20,Signature,Bills,F,97326.0
460,"Greater Mumbai, India",27-Nov-19,Platinum,Bills,F,52175.0
461,"Bengaluru, India",20-Nov-20,Platinum,Bills,F,153466.0
462,"Delhi, India",26-Jun-19,Platinum,Bills,F,56360.0
463,,02-Jan-20,Silver,Bills,F,27258.0
464,"Greater Mumbai, India",09-Dec-19,Signature,Bills,F,270347.0
465,"Bengaluru, India",25-May-20,Gold,Bills,F,99484.0
466,"Greater Mumbai, India",,Silver,Bills,,87069.0
467,"Greater Mumbai, India",14-Apr-20,Platinum,Bills,F,
468,"Greater Mumbai, India",,Silver,Food,F,203362.0
469,"Ahmedabad, India",22-Apr-19,Gold,Food,F,96398.0
470,"Bengaluru, India",08-Mar-20,Silver,Food,F,226973.0
471,"Bengaluru, India",19-Mar-20,Platinum,Food,F,187081.0
472,"Greater Mumbai, India",22-Feb-20,Signature,Food,F,
473,"Greater Mumbai, India",08-Feb-20,Signature,Food,F,223756.0
474,"Ahmedabad, India",20-Oct-19,Signature,Food,F,13584.0
475,"Ahmedabad, India",04-Feb-19,Gold,,F,256460.0
476,"Bengaluru, India",10-Sep-19,Gold,Food,F,264849.0
477,"Bengaluru, India",10-May-20,Signature,Food,F,199603.0
478,"Bengaluru, India",01-Oct-19,Gold,Food,,258285.0
479,"Bengaluru, India",21-Jul-19,Gold,Food,F,87067.0
480,"Bengaluru, India",14-Nov-19,Gold,Food,F,144361.0
481,"Delhi, India",20-Feb-19,Signature,Food,,139135.0
482,"Ahmedabad, India",05-Jan-20,Platinum,Food,F,277840.0
483,"Ahmedabad, India",02-Jan-19,Platinum,Food,F,46795.0
484,"Bengaluru, India",16-Apr-20,Platinum,Food,F,47172.0
485,"Bengaluru, India",30-Nov-19,Platinum,Food,F,33296.0
486,"Greater Mumbai, India",05-Jan-20,Signature,Food,F,11770.0
487,"Delhi, India",24-Dec-20,Platinum,Food,,197981.0
488,"Greater Mumbai, India",22-Oct-19,Platinum,Food,F,104491.0
489,"Bengaluru, India",07-Dec-19,Platinum,Food,F,134726.0
490,"Ahmedabad, India",27-Mar-20,Gold,Food,,111634.0
491,"Bengaluru, India",26-Apr-20,Gold,Food,F,53491.0
492,"Ahmedabad, India",04-Jan-19,Silver,Food,,196593.0
493,"Ahmedabad, Inpia",08-Jul-20,Gold,Food,F,15533.0
494,"Bengaluru, India",,Signature,Food,F,153728.0
495,"Greater Muebai, India",15-Nov-19,Silver,Food,F,253730.0
496,"Greater Mumbai, rndia",15-Oct-19,Signature,Food,F,145344.0
497,"Ahmedabad, India",22-Aug-20,Gold,Food,F,276451.0
498,"Delhi, India",23-Feb-20,Silver,Food,F,68590.0
499,"Greater Mumbai, India",05-Jan-20,Gold,Food,F,247845.0
500,,04-Aug-19,,Food,F,33862.0
501,"Ahmedabad, India",18-Apr-19,Silver,Food,F,154079.0
502,"Bengaleru, India",22-Apr-20,Gold,Food,F,306777.0
503,"Bengaluru, India",18-Sep-20,Signature,Food,F,167456.0
504,,31-Dec-19,Platinum,Food,F,199344.0
505,"Ahmedabad, India",09-Feb-19,Platinum,Food,F,157794.0
506,"Bengaluru, India",26-Jan-20,Signature,Food,F,19139.0
507,"Bengaluru, India",17-Jul-20,Signature,Food,F,
508,"GreaterxMumbai, India",10-Mar-19,Signature,Food,F,145972.0
509,"Ahmedabad, India",20-Oct-19,,Food,F,280435.0
510,"Ahmedabad, India",13-Oct-19,Signature,Food,F,71432.0
511,"Delhi, India",28-Sep-20,Platinum,Food,F,215503.0
512,"Greater Mumbai, India",24-Apr-20,Gold,Food,F,287875.0
513,"Bengeluru, India",24-Aug-20,Signature,Food,F,218345.0
514,"Bengaluru, India",27-Nov-20,Platinum,Food,F,264889.0
515,"Ahmedabad, India",04-Apr-20,Signature,Food,F,224413.0
516,"Greater Mumbai, India",08-Aug-19,Signature,Food,F,118543.0
517,"Delhi, India",23-Mar-19,Gold,Food,F,283738.0
518,"Delhi, India",28-Jan-19,Silver,Food,F,
519,"Ahmedabad, India",,Gold,Food,F,153528.0
520,"Delhi, India",14-Apr-19,Signature,Food,F,46209.0
521,"Ahmedabad, India",12-Jan-20,Gold,Food,F,103000.0
522,"Greater Mumbai, India",02-Mar-19,Silver,Food,F,108381.0
523,"Bengaluru, India",10-Mar-19,Platinum,Food,F,132973.0
524,"Greater Mumbai, India",24-Jun-20,Platinum,Food,F,275175.0
525,"Bengaluru, India",19-Mar-20,Signature,Food,F,264208.0
526,"Ahmedabad, India",19-Feb-20,Signature,Food,F,292393.0
527,"Bengaluru, India",22-Oct-19,Gold,Food,F,131093.0
528,"Bengaluru, India",20-Aug-20,Silver,Food,F,181846.0
529,"Ahmedabad, Indma",30-May-19,Silver,Food,F,229265.0
530,"Bengaluru, India",26-Mar-19,Gold,Food,F,36450.0
531,"tengaluru, India",08-May-19,Silver,Food,F,21353.0
532,"Bengaluru, India",28-Oct-19,Platinum,Food,F,242109.0
533,"Ahmadabad, India",23-May-20,Signature,Food,F,144202.0
534,"Delhi, India",,Platinum,Food,F,257531.0
535,"Bengaluru, India",06-May-19,Silver,Food,F,125239.0
536,"Ahmedabad, India",09-Jan-20,Signature,Food,F,129115.0
537,"Ahmedabad, India",04-Mar-20,Signature,Food,F,134093.0
538,"Bengaluru, India",26-May-19,Signature,Food,F,2542.0
539,"Bengaluru, India",16-Jul-20,Gold,Food,F,29756.0
540,"Delhi, India",01-Oct-20,Signature,Food,F,51937.0
541,"Greater Mumbai, ondia",08-Nov-20,Gold,Food,F,123423.0
542,"Ahmedabad, India",08-Dec-20,Platinum,Food,F,180627.0
543,"Delhi, India",12-Mar-19,Signature,,F,75137.0
544,,16-Jan-19,Platinum,Food,F,282461.0
545,,03-May-20,Silver,Food,F,246840.0
546,"Greater Mumbai, India",08-May-19,Silver,Food,F,253350.0
547,Delhiq India,06-Oct-19,Signature,,F,236687.0
548,"Greater Mumbai, India",13-Feb-20,Silver,Food,F,44633.0
549,"Delhi, India",01-Jan-19,,Food,F,283423.0
550,"Greater Mumbai, India",25-Dec-19,Signature,Food,F,250374.0
551,"Ahmedabad, pndia",19-Mar-19,Platinum,Food,F,88861.0
552,"Ahmedabad, India",22-Aug-19,Platinum,Food,F,181792.0
553,"Ahmedabad, India",15-Aug-20,Silver,Food,F,192147.0
554,,26-Apr-20,Silver,Food,F,174000.0
555,"Ahmedabad, India",28-Nov-20,Gold,Food,F,214065.0
556,"vreater Mumbai, India",,Gold,Food,F,268678.0
557,"Delti, India",24-Feb-19,Silver,Food,F,262070.0
558,"Delhi, India",19-Dec-19,Silver,Food,F,224895.0
559,"Bengaluru, India",21-Jun-20,Silver,Food,F,97151.0
560,"Bengaluru, jndia",10-Sep-19,Silver,Food,F,101744.0
561,"Bengaluru, India",13-Apr-19,Gold,Food,F,243367.0
562,"Bengaluru, India",21-Oct-19,,Food,F,202156.0
563,"Bengaluru, India",12-Apr-19,Gold,Food,F,155458.0
564,"Ahmedabad, India",29-Jan-20,Silver,Food,F,119394.0
565,"Bengaluru, Indta",19-Jan-19,Signature,Food,,264613.0
566,"Ahmedabad, India",17-Mar-20,Signature,Food,F,32620.0
567,"Greater Mumbai, India",01-Jan-20,Signature,Food,F,205109.0
568,"Delhi, India",28-Apr-20,Gold,Food,F,238185.0
569,"Greater Mumbai, India",13-Mar-19,Signature,Food,F,189869.0
570,"Greater Mumbai, Indra",09-Dec-20,Platinum,Food,F,176329.0
571,"Greater Mumbai, India",,Silver,Food,F,100168.0
572,"Delhi, India",13-Nov-20,Silver,Food,F,150480.0
573,"Delhi, India",04-Nov-20,Silver,Food,F,27538.0
574,"Bengaluru, India",16-Nov-20,Silver,Food,F,226250.0
575,"Delhi, India",04-Mar-19,Silver,Food,,299382.0
576,"Bengaluru, India",15-Oct-19,Silver,Food,F,272218.0
577,"Delhi, India",27-Jul-19,Signature,Food,F,274755.0
578,"Delhi, India",22-Nov-20,Gold,Food,F,297562.0
579,,25-Jan-19,Silver,Food,F,134656.0
580,"Delhi, India",31-Aug-19,Silver,Food,F,218643.0
581,"Ahmedabad, India",12-Jan-20,Signature,Food,F,187910.0
582,"Ahmedagad, India",05-Feb-20,Signature,Food,F,278168.0
583,"Greater Mumbai, India",10-Dec-19,Platinum,Food,F,295351.0
584,"Greater Mumbai, India",12-Jan-19,Silver,Food,,213370.0
585,"Ahmedabad, India",19-Oct-19,Platinum,Food,F,181581.0
586,"Delhi, India",05-Jan-19,Gold,Food,F,140639.0
587,"Greater Mumbai, India",24-Feb-20,Gold,Food,F,245441.0
588,"Greater Mumbai, India",23-Mar-20,Signature,Food,F,64114.0
589,,07-Jan-20,Silver,Food,F,178622.0
590,"Greater Mumbai, India",13-Aug-20,,Food,F,106043.0
591,"Bengaluru, India",30-Oct-20,Signature,Food,F,60556.0
592,"Ahmedabad, India",02-Aug-19,Gold,Food,F,
593,"Ahmedabad, India",26-Aug-19,Platinum,Food,F,8102.0
594,"Ahmedabad, India",05-Jan-20,Platinum,Food,F,185461.0
595,"Bengaluru, India",02-Aug-20,Platinum,Food,F,263008.0
596,"Ahmedabad, India",29-Sep-19,Platinum,,F,174894.0
597,"Greater Mumbai, India",30-Nov-20,Gold,Food,F,17246.0
598,"Greater Mumbai, India",15-Dec-20,Platinum,Food,F,10027.0
599,"Delhi, India",15-Mar-19,Platinum,Food,F,249905.0
600,"Bengaluru, Indin",09-Nov-19,Silver,Food,F,136422.0
601,"Greater Mumbai, India",20-Sep-19,Gold,Food,F,146143.0
602,"Ahmedarad, India",26-Nov-20,Signature,Food,F,275457.0
603,"Bengaluru, India",27-Dec-20,Platinum,Food,F,8414.0
604,"Greater Mumbai, India",27-Jul-20,Silver,Food,,69406.0
605,"Delhi, India",,Signature,Food,F,179472.0
606,"Ahmedabad, India",16-Feb-19,Signature,Food,F,156885.0
607,"Bengaluru, India",17-Oct-20,Signature,Food,F,238799.0
608,"Ahmedabad, India",07-Feb-20,Gold,Food,F,59312.0
609,"Bengaluru, India",11-Nov-19,Platinum,Food,F,107373.0
610,"Ahmedabad, India",11-Mar-20,Platinum,Food,F,219463.0
611,"Ahmedabad, India",07-Mar-20,Silver,Food,F,11864.0
612,"Bengaluru, India",22-Nov-19,Silver,Food,,124337.0
613,"Greater Mumbai, India",04-Apr-19,Signature,Food,,107571.0
614,"Delhi, India",17-Jan-19,Platinum,Food,F,80962.0
615,,23-Dec-19,Silver,Food,F,148790.0
616,"Bengaluru, India",16-Oct-19,Gold,Food,F,108489.0
617,"Bengaluru, India",18-Jul-19,Gold,Food,F,115430.0
618,"Bengaluru, India",04-Dec-19,Platinum,Food,F,11942.0
619,"Bengaluru, India",01-Sep-20,Silver,Food,F,267705.0
620,"Ahmedabad, India",18-May-20,Gold,Food,F,223255.0
621,"Delhi, India",09-Nov-19,Silver,Food,F,178656.0
622,"Delhi, India",04-Oct-20,Silver,Food,F,
623,"Bengaluru, India",19-May-19,Platinum,Food,F,165713.0
624,"Greater Mumbai, India",11-Aug-20,Platinum,Food,F,176608.0
625,"Ahmedabad, India",20-Sep-19,Signature,Food,F,
626,"Greater Mumbai, India",28-Apr-20,Platinum,Food,F,236448.0
627,"Greater Mumbai, India",17-Nov-19,Gold,Food,F,93600.0
628,,11-Mar-19,Signature,Food,F,150127.0
629,"Greater Mumbai, India",16-Jul-19,Signature,Food,F,155539.0
630,"Greater Mumbai, India",14-Jan-19,Gold,Food,F,193694.0
631,"Delhi, India",01-Nov-20,Signature,Food,F,227448.0
632,,04-Apr-19,Gold,Food,F,226806.0
633,"Ahmedabad, Indir",,Platinum,Food,F,131247.0
634,"Ahmedabad, India",28-Dec-20,Gold,Food,F,22558.0
635,"Greater Mumbai, India",,Silver,Food,,149741.0
636,Greater Mumbaic India,11-Mar-20,Platinum,Food,F,182624.0
637,"Bengaluru, India",08-Jan-20,Silver,Food,F,120358.0
638,"Ahmqdabad, India",08-May-20,Gold,Food,,186695.0
639,"Ahmeoabad, India",05-Sep-19,Silver,Food,F,
640,"Greater Mumbai, India",05-Dec-20,Silver,Food,F,320385.0
641,"Bengaluru, India",01-Oct-20,Gold,Food,F,265977.0
642,"Greater Mumbai, India",20-Dec-20,Signature,Food,F,255393.0
643,"Bengaljru, India",30-Dec-19,Silver,Food,F,176327.0
644,"Greatec Mumbai, India",19-Nov-19,,Food,F,101928.0
645,"Bengaluru, India",15-Oct-19,Platinum,Food,F,157230.0
646,"Greater Mumbai, India",09-Jul-19,Signature,Food,F,278400.0
647,"Delhi, India",27-Apr-19,Gold,Food,F,264335.0
648,"Ahmedabad, India",13-Oct-19,Signature,Food,F,148106.0
649,"Delhi, India",17-Nov-19,Platinum,Food,F,214792.0
650,"Greater Mumbai, India",04-Jan-19,Signature,Food,F,26707.0
651,"Ahmedabad, India",09-Mar-20,Platinum,Food,F,147627.0
652,"Greater Mumbai, India",15-Jun-20,Silver,Food,,183550.0
653,"Delhi, India",22-Feb-20,Silver,Food,F,27078.0
654,"Delhi, India",07-Apr-19,Silver,Food,F,201673.0
655,"Bengaluru, India",,Signature,Food,F,24582.0
656,"Bengaluru, India",04-Mar-19,Signature,Food,F,79967.0
657,"Delhi, India",31-Jan-20,,Food,F,
658,"Greater Mumbai, India",15-Mar-19,Gold,Food,F,124526.0
659,"Ahmedabad, India",20-Feb-19,Silver,Food,F,239877.0
660,"Greater Mumbai, India",13-Feb-19,Silver,Food,F,176435.0
661,"Bengaluru, India",06-Feb-19,Platinum,Food,F,255384.0
662,"Ahmedabad, India",13-Jul-20,Signature,Food,F,209829.0
663,"Delhi, India",04-Jan-20,Platinum,Food,F,134874.0
664,"Bengaluru, India",25-Jul-20,Signature,Food,F,278427.0
665,"Ahmedabad, India",10-Nov-20,Platinum,Food,F,36504.0
666,"Ahmedabad, India",14-Sep-20,,Food,F,72595.0
667,"Ahmedabad, India",06-Mar-19,Platinum,Food,F,266473.0
668,"Delhi, India",01-Nov-20,Platinum,Food,F,274286.0
669,"Delhi, India",29-Nov-19,Platinum,Food,F,155643.0
670,"Bengaluru, India",29-Jan-20,Gold,Food,F,131702.0
671,"Ahmedabad, India",16-Jan-19,Signature,Food,F,270433.0
672,"Bengaluru, India",10-Nov-19,Signature,Food,F,139695.0
673,,31-Aug-19,Platinum,Food,,17756.0
674,"Greater Mumbai, India",17-Jan-20,Gold,Food,F,179691.0
675,"Delhi, India",17-Sep-19,,Food,F,303540.0
676,"Greater Mumbai, India",29-Dec-20,,Food,,247033.0
677,"Ahmedabad, India",29-Oct-20,Silver,Food,F,69170.0
678,"Bengaluru, India",31-Mar-19,Platinum,Food,F,305095.0
679,"Bengaluru, India",29-Jun-20,Gold,Food,F,182331.0
680,"Delhi, India",12-Apr-19,Gold,Food,F,39920.0
681,"Bengaluru, India",22-Aug-19,Gold,Food,F,108662.0
682,"Delhi, India",24-Mar-19,Gold,Food,F,122173.0
683,"Greater Mumbai, India",16-May-19,Gold,Food,F,95780.0
684,"Bengaluru, India",13-Nov-20,Signature,Food,F,134906.0
685,"Ahmedabad, India",30-Dec-19,Gold,Food,F,147794.0
686,"Bengaluru, India",23-Feb-19,Gold,Food,F,217162.0
687,"Delhi, India",09-Mar-19,Gold,Food,F,268848.0
688,"Greater Mumbai, India",30-Mar-20,Gold,Food,F,152012.0
689,"Greater Mumbai, India",07-Nov-20,Signature,,F,65121.0
690,"Bengaluru, India",02-May-20,Platinum,Food,F,23666.0
691,"Greater Mumbai, India",14-Oct-20,Platinum,Food,F,44217.0
692,"Bengaluru, India",17-Oct-20,Silver,Food,F,50694.0
693,,20-Feb-19,Platinum,Food,F,12155.0
694,"Ahmedabad, India",06-May-19,Gold,Food,F,317934.0
695,"Bengaluru, India",27-Apr-20,Silver,Food,F,162650.0
696,"Delhi, India",15-May-19,Platinum,,F,122168.0
697,"Bengaluru, India",06-Mar-20,Signature,Food,F,73923.0
698,"Greater Mumbai, India",02-Oct-20,Silver,Food,F,304418.0
699,"Bengaluru, India",01-Jun-20,Platinum,Food,F,200330.0
700,"Bengaluru, India",31-Dec-20,Platinum,Food,F,179636.0
701,"Delhi, India",30-Sep-20,Signature,Food,F,31217.0
702,"Ahmedabad, India",20-Sep-20,Gold,Food,F,31341.0
703,"Delhi, India",19-Nov-20,Silver,Food,F,192367.0
704,"Bengaluru, India",02-Nov-20,Silver,Food,F,231430.0
705,"Benvaluru, India",19-Apr-20,Gold,Food,F,71999.0
706,"Ahmmdabad, India",,Signature,Food,F,
707,"Greater Mugbai, India",01-May-19,Gold,,F,173971.0
708,"Delhi, India",09-Jul-20,Signature,Food,F,121222.0
709,"Delhi, Indga",25-Mar-19,Signature,Food,F,34184.0
710,,06-Feb-19,Signature,Food,F,222491.0
711,"Bengaluru, India",19-Oct-20,Platinum,Food,,212991.0
712,"Bengaluru, India",04-Apr-20,Signature,Food,F,19691.0
713,"Delhi, India",,Platinum,Food,F,161073.0
714,"Bengalurr, India",15-Apr-20,Signature,Food,F,258388.0
715,"Greater Mumbai, India",13-Aug-20,,Food,F,219086.0
716,"Ahmedabad, India",,Gold,Food,F,23836.0
717,"Bengaluru, India",07-Mar-19,Platinum,Food,F,319552.0
718,"Delhi, India",26-Mar-20,,Food,,262474.0
719,"Delhi, India",22-May-20,Platinum,Food,F,127804.0
720,"Greater Mumbai, India",26-Dec-19,Platinum,Food,F,154937.0
721,"Ahmedabad, India",01-Sep-19,Silver,Food,F,
722,"Delhi, India",14-Mar-20,Gold,Food,F,65317.0
723,"Delhi, India",30-Jan-20,Signature,Food,F,142408.0
724,"Ahmedabad, jndia",05-Apr-20,Gold,Food,F,111854.0
725,"Ahmedabad, India",30-Jan-20,Gold,Food,F,277872.0
726,"Delhi, India",20-Aug-19,Silver,Food,F,63484.0
727,"Bengaluru, India",04-Jun-20,Signature,Food,F,28006.0
728,"Greater Mumbai, India",15-Mar-19,Platinum,Food,F,167436.0
729,"Greater Mumbai, India",13-Jan-20,Platinum,Food,F,9411.0
730,"Bengaluru, India",03-Mar-20,Platinum,Food,F,105310.0
731,,28-Mar-20,Gold,,F,14079.0
732,"Greater Mumbai, India",16-Jan-20,Gold,Food,F,61934.0
733,"Ahmedabad, India",07-Nov-20,Signature,Food,F,87488.0
734,"Delhi, India",06-May-20,Signature,Food,F,114713.0
735,"Greater Mumbai, India",16-Nov-19,Platinum,Food,F,81646.0
736,,09-Apr-19,Gold,Food,F,67137.0
737,"Ahmedabad, India",03-Jan-20,Gold,Food,F,282835.0
738,"Delhi, India",23-Aug-20,Gold,Food,F,149880.0
739,"Ahmedabad, India",04-Apr-19,Gold,Food,F,177540.0
740,"Ahmedabad, India",01-Jan-19,Silver,Food,F,229827.0
741,"Bengaluru, India",12-Mar-19,Platinum,Food,F,10726.0
742,"Delhi, India",19-Feb-19,Platinum,Food,F,112816.0
743,"Ahmedabad, India",28-Sep-19,Platinum,Food,F,194731.0
744,"Bengaluru, India",28-Dec-19,Platinum,Food,F,14049.0
745,"Ahmedabad, India",01-Jan-19,Signature,Food,F,82700.0
746,"Delhi, India",10-May-19,Platinum,Food,F,245498.0
747,"Bengaljru, India",06-Oct-19,Gold,Food,F,45058.0
748,Ahmedabadb India,13-Jan-19,,Food,F,142080.0
749,"Delhi, India",23-Jul-19,Silver,Food,F,52594.0
750,"Ahmedabad, India",26-Oct-20,Silver,Food,F,7786.0
751,"Bengaluru, India",19-Mar-19,Silver,Food,F,39711.0
752,"Greater Mumbai, India",16-Sep-19,Silver,Food,F,117497.0
753,"Delhi, India",,Silver,Food,F,293271.0
754,"Bengaluru, India",01-Aug-19,Silver,Food,,202631.0
755,,23-Feb-20,Silver,Food,F,190734.0
756,"Greater Mumbai, India",01-Feb-19,Silver,Food,F,223657.0
757,"Bengaluru, India",05-Oct-19,Silver,,F,287035.0
758,"Bengaluru, India",10-Jan-20,Silver,,F,319570.0
759,"Delhi, India",06-Apr-20,Silver,Food,F,206091.0
760,"Ahmedabad, India",11-Dec-20,,Entertainment,F,238411.0
761,"Greater Mumbai, India",12-Dec-20,Silver,,F,140862.0
762,,26-Feb-20,Silver,Grocery,F,35038.0
763,"Bengaluru, India",06-May-20,Silver,Fuel,F,208056.0
764,"Delhi, India",03-Nov-20,Silver,Food,F,53309.0
765,"Delhi, India",12-Apr-19,Silver,Entertainment,F,180570.0
766,"Greater Mumbai, India",22-Feb-20,Silver,Food,F,199353.0
767,"GreaterjMumbai, India",27-Dec-20,Silver,Fuel,F,234796.0
768,"Delhi, Indua",25-May-20,Silver,Grocery,F,192919.0
769,"Ahmedabad, India",28-Oct-20,Silver,Food,,181223.0
770,"Delhi, India",01-Sep-19,Silver,Food,F,210980.0
771,,17-Mar-20,Silver,Food,F,153641.0
772,"Greater Mumbai, India",08-Dec-20,Silver,Grocery,F,197296.0
773,"Bengaluru, India",03-May-20,Silver,Food,F,290056.0
774,"Greater Mumbai, India",15-Nov-19,Silver,Food,F,65746.0
775,"Greater Mumbai, India",27-Dec-19,Silver,Entertainment,F,290440.0
776,"Bengaluru, India",22-Oct-19,Silver,Entertainment,F,122917.0
777,"Ahmedabad, India",26-Apr-20,Silver,Entertainment,F,64495.0
778,"Bengaluru, India",24-May-19,Silver,Bills,F,96470.0
779,"Bengaluru, India",09-Jan-20,Silver,Bills,F,154649.0
780,"Bengaluru, India",,Silver,Grocery,F,48989.0
781,"Ahmedabad, India",,Silver,,F,80818.0
782,"Ahmedabad, India",12-Dec-19,Silver,Food,F,31850.0
783,"Greater Mumbai, India",18-Dec-19,Silver,Fuel,F,226337.0
784,"Greater Mumbai, India",02-Nov-20,Silver,Bills,F,183160.0
785,"Greater Mumbai, India",14-Apr-19,,Fuel,F,11056.0
786,"Greater Mumbai, India",30-Nov-19,,,F,
787,,02-Nov-20,Silver,,F,155637.0
788,"Delhi, India",15-Jun-19,,Fuel,F,29767.0
789,"Ahmedabad, India",,Silver,Entertainment,,245524.0
790,"Greater Mumbai, India",,Silver,Bills,F,82540.0
791,"Ahmedabad, India",24-Oct-20,Silver,Food,F,140193.0
792,"Delhi, India",05-May-20,Silver,Grocery,F,180467.0
793,"Greater Mumbai, India",01-May-20,Silver,Grocery,,233189.0
794,"Ahmedabad, India",11-Mar-20,Silver,Grocery,F,313828.0
795,"Bengaluru, Ikdia",03-Jul-20,Silver,Entertainment,F,211339.0
796,"Bengaluru, India",07-Dec-20,Silver,Bills,F,217508.0
797,"Ahmedabad, India",17-Sep-19,Silver,Fuel,F,36689.0
798,"Delhi, India",04-Apr-20,Silver,Grocery,F,167165.0
799,"Greater Mumbai, India",16-Oct-20,Silver,Fuel,F,298158.0
800,"Bengaluru, India",21-Jul-19,Silver,Food,F,49771.0
801,"Ahmedabad, India",16-Oct-20,Silver,Entertainment,,268416.0
802,Ahmedabade India,10-Apr-20,Silver,Grocery,,317859.0
803,"Ahmedabad, India",11-Mar-20,Silver,Grocery,F,261873.0
804,"Bengaluru, India",03-Aug-20,Silver,Fuel,F,270898.0
805,"Bengaluru, India",22-Apr-20,Silver,Food,F,239668.0
806,"Delci, India",04-May-19,Silver,Bills,,288758.0
807,,18-May-20,Silver,Bills,F,127988.0
808,"Bengaluru, India",05-Nov-20,Silver,Bills,,128649.0
809,"Greater Mumbai, India",04-Oct-20,Silver,Entertainment,F,119783.0
810,"Ahmedabad, India",04-Jul-19,Silver,Fuel,F,230637.0
811,"Delhi, India",09-Oct-20,Silver,Bills,F,
812,"Delhi, India",19-Jul-19,Silver,Grocery,F,274946.0
813,,25-Apr-20,Silver,Entertainment,F,33628.0
814,"Delhi, India",17-Jul-20,Silver,Grocery,F,44286.0
815,"Bengaluru, India",13-Jul-19,Silver,Bills,F,262454.0
816,"Bengaluru, India",07-Feb-19,Silver,Fuel,F,2456.0
817,"Bengaluru, India",06-May-19,Silver,Grocery,F,75549.0
818,"Ahmedabad, India",,Silver,,F,154764.0
